task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
197	47/b09b53	1785891	run_hsic_lasso (20, B = 10, M = 3 (1))	CACHED	0	2018-12-14 17:27:12.136	24m 50s	2m 14s	338.9%	3.8 GB	49.4 GB	941.8 MB	299 MB
295	e2/1dc4c3	1785992	analyze_features (HSIC_lasso-B=5-M=5, 20 causal (10))	CACHED	0	2018-12-14 17:49:27.334	4.9s	458ms	742.6%	14.8 MB	1.5 GB	2.1 MB	0
558	20/e44ad1	1786255	analyze_features (HSIC_lasso-B=15-M=5, 20 causal (5))	CACHED	0	2018-12-14 17:53:32.285	5.3s	344ms	795.3%	7.7 MB	1.5 GB	932.8 KB	0
441	9b/8194bd	1786139	analyze_features (HSIC_lasso-B=30-M=5, 20 causal (4))	CACHED	0	2018-12-14 17:52:37.611	5s	436ms	2295.8%	13.7 MB	1.5 GB	1.9 MB	0
727	44/d2034c	1786425	analyze_features (HSIC_lasso-B=10-M=3, 20 causal (5))	CACHED	0	2018-12-14 18:00:27.523	5s	457ms	447.4%	16.8 MB	1.5 GB	2.5 MB	0
345	ce/d11f4d	1786042	analyze_features (HSIC_lasso-B=30-M=2, 20 causal (10))	CACHED	0	2018-12-14 17:51:37.244	5s	399ms	1077.5%	14.8 MB	1.5 GB	2.4 MB	0
783	fc/a7b4a8	1786490	analyze_features (HSIC_lasso-B=10-M=2, 20 causal (7))	CACHED	0	2018-12-14 18:06:57.325	4.9s	353ms	1150.0%	20.6 MB	1.5 GB	3.5 MB	0
391	89/dee312	1786088	analyze_features (HSIC_lasso-B=30-M=1, 20 causal (10))	CACHED	0	2018-12-14 17:52:12.739	4.7s	380ms	1086.2%	14 MB	1.5 GB	1.9 MB	0
347	03/fe6377	1786044	analyze_features (HSIC_lasso-B=15-M=1, 20 causal (10))	CACHED	0	2018-12-14 17:51:42.251	5.1s	255ms	0.0%	12.7 MB	1.5 GB	2 MB	0
389	02/2e8c43	1786087	analyze_features (HSIC_lasso-B=5-M=2, 20 causal (4))	CACHED	0	2018-12-14 17:52:12.699	4.7s	501ms	944.6%	14.2 MB	1.5 GB	1.9 MB	0
532	3d/aac508	1786228	analyze_features (HSIC_lasso-B=10-M=2, 20 causal (5))	CACHED	0	2018-12-14 17:53:17.435	9.9s	411ms	817.6%	13.4 MB	1.5 GB	1.7 MB	0
303	ef/aeffa1	1785999	analyze_features (HSIC_lasso-B=15-M=2, 20 causal (10))	CACHED	0	2018-12-14 17:49:47.281	5s	416ms	830.0%	18.3 MB	1.5 GB	3.4 MB	0
546	41/5e8169	1786243	analyze_features (HSIC_lasso-B=5-M=5, 20 causal (5))	CACHED	0	2018-12-14 17:53:22.800	4.8s	358ms	1532.7%	15.5 MB	1.5 GB	2.1 MB	0
704	21/815fe8	1786401	prediction (HSIC_lasso-B=60-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:58:12.334	9.9s	4.3s	615.9%	22.4 MB	1.5 GB	3.8 MB	0
450	c7/fda5f6	1786147	analyze_features (HSIC_lasso-B=60-M=5, 20 causal (4))	CACHED	0	2018-12-14 17:52:42.380	9.9s	445ms	908.8%	20.9 MB	1.5 GB	1.9 MB	0
423	f0/64cd82	1786120	analyze_features (HSIC_lasso-B=15-M=1, 20 causal (4))	CACHED	0	2018-12-14 17:52:32.269	5.2s	338ms	899.5%	20.6 MB	1.5 GB	3.5 MB	0
427	dd/014588	1786124	analyze_features (HSIC_lasso-B=10-M=3, 20 causal (4))	CACHED	0	2018-12-14 17:52:32.448	5.2s	322ms	1073.7%	13.5 MB	1.5 GB	1.7 MB	0
435	d5/fd79cc	1786133	analyze_features (HSIC_lasso-B=15-M=5, 20 causal (4))	CACHED	0	2018-12-14 17:52:37.322	5.2s	293ms	0.0%	10.7 MB	1.5 GB	1.4 MB	0
534	e7/f3c259	1786231	analyze_features (HSIC_lasso-B=5-M=3, 20 causal (5))	CACHED	0	2018-12-14 17:53:22.248	5.2s	358ms	976.7%	20.8 MB	1.5 GB	3.5 MB	42 B
692	70/62ccb3	1786389	prediction (HSIC_lasso-B=30-M=5, 20 causal (5))	CACHED	0	2018-12-14 17:57:57.297	9.9s	4s	677.8%	27.7 MB	1.6 GB	4.5 MB	0
425	72/a268c1	1786123	analyze_features (HSIC_lasso-B=5-M=1, 20 causal (4))	CACHED	0	2018-12-14 17:52:32.396	5.2s	458ms	732.7%	16.8 MB	1.5 GB	2.7 MB	0
393	1e/880a36	1786090	analyze_features (HSIC_lasso-B=10-M=2, 20 causal (4))	CACHED	0	2018-12-14 17:52:17.243	5.3s	389ms	747.9%	12.2 MB	1.5 GB	1.5 MB	0
475	d1/7215ac	1786172	analyze_features (HSIC_lasso-B=30-M=2, 20 causal (4))	CACHED	0	2018-12-14 17:52:52.523	5s	340ms	1244.8%	15.8 MB	1.5 GB	2.1 MB	0
413	d8/0908a5	1786110	analyze_features (HSIC_lasso-B=60-M=3, 20 causal (10))	CACHED	0	2018-12-14 17:52:27.245	5.3s	371ms	863.5%	20.9 MB	1.5 GB	3.5 MB	45 B
410	f1/4950cf	1786106	prediction (HSIC_lasso-B=30-M=3, 20 causal (10))	CACHED	0	2018-12-14 17:52:22.600	9.8s	3.6s	1152.5%	18.3 MB	1.5 GB	2.8 MB	0
526	7d/27522e	1786223	analyze_features (HSIC_lasso-B=5-M=2, 20 causal (5))	CACHED	0	2018-12-14 17:53:12.804	4.6s	370ms	703.9%	12.7 MB	1.5 GB	1.5 MB	0
448	75/951b65	1786144	analyze_features (HSIC_lasso-B=60-M=3, 20 causal (4))	CACHED	0	2018-12-14 17:52:42.244	5.2s	332ms	982.5%	10.7 MB	1.5 GB	1020.5 KB	0
682	d0/15cf88	1786379	prediction (HSIC_lasso-B=30-M=3, 20 causal (5))	CACHED	0	2018-12-14 17:57:37.257	10s	3.7s	649.0%	40.6 MB	1.7 GB	6.6 MB	48.5 KB
387	bb/5c48a2	1786084	analyze_features (HSIC_lasso-B=5-M=3, 20 causal (4))	CACHED	0	2018-12-14 17:52:12.548	9.8s	570ms	958.8%	20.6 MB	1.5 GB	3.5 MB	0
653	42/ddda1b	1786349	prediction (HSIC_lasso-B=30-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:54:17.278	9.9s	3.8s	459.7%	39.4 MB	1.7 GB	6.4 MB	48.5 KB
365	42/d7a968	1786062	analyze_features (HSIC_lasso-B=60-M=1, 20 causal (10))	CACHED	0	2018-12-14 17:52:02.274	5.1s	323ms	0.0%	8.4 MB	129.2 MB	1.3 MB	0
409	52/7f2a9c	1786107	analyze_features (HSIC_lasso-B=30-M=3, 20 causal (10))	CACHED	0	2018-12-14 17:52:22.656	4.8s	448ms	940.3%	13.7 MB	1.5 GB	1.8 MB	0
358	76/9fbc4b	1786055	analyze_features (HSIC_lasso-B=15-M=5, 20 causal (10))	CACHED	0	2018-12-14 17:51:52.409	5s	402ms	684.0%	16.3 MB	1.5 GB	2.3 MB	0
323	20/7665e1	1786019	analyze_features (HSIC_lasso-B=30-M=5, 20 causal (10))	CACHED	0	2018-12-14 17:50:37.285	4.9s	302ms	1060.0%	20 MB	1.5 GB	3.5 MB	0
528	22/1672bc	1786226	analyze_features (HSIC_lasso-B=10-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:53:17.338	5.4s	406ms	1014.9%	17.6 MB	1.5 GB	2.7 MB	0
544	ee/3e1a3a	1786241	analyze_features (HSIC_lasso-B=10-M=5, 20 causal (5))	CACHED	0	2018-12-14 17:53:22.705	4.8s	474ms	790.1%	13.7 MB	1.5 GB	1.8 MB	0
92	58/97c4f5	1784728	analyze_features (LARS, 20 causal (9))	CACHED	0	2018-12-14 08:36:45.049	11.4s	465ms	369.6%	12.9 MB	1.5 GB	1.7 MB	0
377	c6/dcf83e	1786074	analyze_features (HSIC_lasso-B=60-M=2, 20 causal (10))	CACHED	0	2018-12-14 17:52:07.331	5.4s	417ms	787.1%	17.6 MB	1.5 GB	2.7 MB	0
325	5b/884738	1786022	analyze_features (HSIC_lasso-B=60-M=5, 20 causal (10))	CACHED	0	2018-12-14 17:50:47.244	5s	359ms	1130.1%	14.2 MB	1.5 GB	1.9 MB	0
438	04/2c6404	1786134	analyze_features (HSIC_lasso-B=60-M=2, 20 causal (4))	CACHED	0	2018-12-14 17:52:37.362	5.2s	381ms	829.8%	17.3 MB	1.5 GB	2.8 MB	0
419	8f/c6d846	1786116	analyze_features (HSIC_lasso-B=10-M=1, 20 causal (4))	CACHED	0	2018-12-14 17:52:27.525	5.1s	437ms	1887.6%	14.6 MB	1.5 GB	2 MB	0
652	04/b76a16	1786350	analyze_features (HSIC_lasso-B=30-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:54:17.325	5s	423ms	474.2%	11.1 MB	1.5 GB	1.4 MB	0
403	ac/3825d9	1786100	analyze_features (HSIC_lasso-B=15-M=3, 20 causal (4))	CACHED	0	2018-12-14 17:52:22.337	5s	481ms	791.9%	20.9 MB	1.5 GB	3.5 MB	44 B
446	3e/53da3f	1786142	analyze_features (HSIC_lasso-B=30-M=3, 20 causal (4))	CACHED	0	2018-12-14 17:52:37.747	4.9s	417ms	585.2%	13.7 MB	1.5 GB	1.9 MB	0
198	1e/527fff	1785908	run_hsic_lasso (20, B = 10, M = 5 (1))	CACHED	0	2018-12-14 17:28:47.144	28m 45s	1m 57s	1634.2%	4.7 GB	50 GB	1.1 GB	489.5 MB
455	01/1ac234	1786152	analyze_features (HSIC_lasso-B=60-M=1, 20 causal (4))	CACHED	0	2018-12-14 17:52:42.627	4.9s	454ms	966.0%	18.5 MB	1.5 GB	2.8 MB	0
650	58/2faedd	1786347	analyze_features (HSIC_lasso-B=15-M=2, 20 causal (5))	CACHED	0	2018-12-14 17:54:12.750	9.6s	436ms	873.1%	12.5 MB	1.5 GB	1.5 MB	0
431	1d/c392d7	1786128	analyze_features (HSIC_lasso-B=15-M=2, 20 causal (4))	CACHED	0	2018-12-14 17:52:32.626	5.1s	480ms	792.0%	12.9 MB	1.5 GB	1.7 MB	0
433	5e/b6e349	1786131	analyze_features (HSIC_lasso-B=10-M=5, 20 causal (4))	CACHED	0	2018-12-14 17:52:37.231	5.2s	320ms	0.0%	12.9 MB	1.5 GB	1.8 MB	0
676	23/1922f4	1786372	analyze_features (HSIC_lasso-B=30-M=2, 20 causal (5))	CACHED	0	2018-12-14 17:57:27.252	5.1s	303ms	1219.9%	17.8 MB	1.5 GB	2.8 MB	0
778	bc/0882be	1786483	analyze_predictions (HSIC_lasso-B=5-M=5, 20 causal (9))	CACHED	0	2018-12-14 18:05:02.431	9.9s	1.3s	1179.3%	30.5 MB	1.6 GB	5.3 MB	48.5 KB
683	e8/b9b190	1786380	analyze_features (HSIC_lasso-B=30-M=3, 20 causal (5))	CACHED	0	2018-12-14 17:57:37.297	4.9s	332ms	936.1%	18.5 MB	1.5 GB	3.2 MB	0
884	1c/a6e184	1786605	analyze_predictions (HSIC_lasso-B=60-M=1, 20 causal (7))	CACHED	0	2018-12-14 18:14:12.309	10s	1.3s	1144.3%	30.7 MB	1.6 GB	5.5 MB	48.5 KB
788	78/61ed42	1786494	analyze_predictions (HSIC_lasso-B=30-M=1, 20 causal (7))	CACHED	0	2018-12-14 18:07:22.288	10s	1.1s	904.9%	46.8 MB	1.8 GB	8.3 MB	48.5 KB
678	74/8b547a	1786375	analyze_predictions (HSIC_lasso-B=15-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:57:27.386	9.9s	2.8s	633.3%	20 MB	1.5 GB	3.5 MB	0
578	df/368ea5	1786276	analyze_features (HSIC_lasso-B=5-M=2, 20 causal (1))	CACHED	0	2018-12-14 17:53:42.287	5.4s	403ms	865.0%	17.6 MB	1.5 GB	3.5 MB	42 B
262	64/79de1b	1784900	analyze_predictions (mRMR, 20 causal (10))	CACHED	0	2018-12-14 08:45:11.590	9.8s	1.6s	935.1%	29.7 MB	1.6 GB	5.1 MB	0
797	37/474f14	1786509	analyze_predictions (HSIC_lasso-B=5-M=1, 20 causal (7))	CACHED	0	2018-12-14 18:08:27.549	10.1s	1.3s	628.6%	29.8 MB	1.6 GB	5.1 MB	0
651	2b/93625b	1786348	prediction (HSIC_lasso-B=15-M=2, 20 causal (5))	CACHED	0	2018-12-14 17:54:17.238	10s	3.5s	1085.9%	30.8 MB	1.6 GB	5.5 MB	48.5 KB
259	2c/3eba4c	1784897	analyze_predictions (mRMR, 20 causal (2))	CACHED	0	2018-12-14 08:45:11.468	9.9s	1.3s	500.4%	46.2 MB	1.8 GB	7.8 MB	48.5 KB
825	a3/2796ec	1786537	analyze_predictions (HSIC_lasso-B=10-M=3, 20 causal (9))	CACHED	0	2018-12-14 18:08:48.033	10.1s	1.4s	2081.0%	23.5 MB	1.6 GB	3.9 MB	0
421	87/183ebb	1786119	analyze_features (HSIC_lasso-B=30-M=1, 20 causal (4))	CACHED	0	2018-12-14 17:52:32.229	5.2s	376ms	1043.5%	18.1 MB	1.5 GB	3.2 MB	0
856	92/49f1b3	1786573	analyze_predictions (HSIC_lasso-B=30-M=5, 20 causal (9))	CACHED	0	2018-12-14 18:09:07.426	10.1s	1.9s	716.3%	29.2 MB	1.6 GB	5 MB	0
843	be/977cba	1786555	analyze_predictions (HSIC_lasso-B=15-M=5, 20 causal (9))	CACHED	0	2018-12-14 18:08:57.754	9.8s	2.5s	486.7%	20.6 MB	1.5 GB	3.5 MB	0
758	f1/e972ef	1786462	analyze_predictions (HSIC_lasso-B=5-M=2, 20 causal (9))	CACHED	0	2018-12-14 18:04:17.590	9.9s	1.4s	1113.6%	26.5 MB	1.6 GB	4.5 MB	0
263	19/68988e	1784901	analyze_predictions (mRMR, 20 causal (4))	CACHED	0	2018-12-14 08:45:11.630	9.9s	1.3s	1021.1%	29.2 MB	1.6 GB	5 MB	0
267	be/952848	1784905	analyze_predictions (mRMR, 20 causal (9))	CACHED	0	2018-12-14 08:45:16.469	9.9s	1.2s	1147.4%	30.9 MB	1.6 GB	5.6 MB	48.5 KB
848	b9/51b955	1786560	analyze_predictions (HSIC_lasso-B=5-M=2, 20 causal (7))	CACHED	0	2018-12-14 18:08:58.005	9.6s	1.6s	766.2%	37.9 MB	1.7 GB	6.1 MB	48.5 KB
804	c2/6f3ad3	1786516	analyze_predictions (HSIC_lasso-B=10-M=1, 20 causal (9))	CACHED	0	2018-12-14 18:08:37.555	10.5s	1.9s	629.6%	23.5 MB	1.6 GB	4 MB	0
248	43/ef3a65	1784886	analyze_predictions (LARS, 20 causal (2))	CACHED	0	2018-12-14 08:45:01.423	10s	1.6s	979.0%	30.8 MB	1.6 GB	5.5 MB	48.5 KB
249	42/80c008	1784887	analyze_predictions (LARS, 20 causal (5))	CACHED	0	2018-12-14 08:45:01.464	9.9s	1.6s	1019.0%	30.8 MB	1.6 GB	5.4 MB	48.5 KB
269	bd/87dce7	1784907	analyze_predictions (mRMR, 20 causal (3))	CACHED	0	2018-12-14 08:45:16.566	9.9s	1.5s	842.6%	28.7 MB	1.6 GB	4.9 MB	0
672	20/44cf5b	1786369	prediction (HSIC_lasso-B=10-M=2, 20 causal (1))	CACHED	0	2018-12-14 17:57:17.473	9.9s	4s	1221.3%	26.1 MB	1.6 GB	4.4 MB	0
266	de/6a1a93	1784904	analyze_predictions (mRMR, 20 causal (5))	CACHED	0	2018-12-14 08:45:16.428	10s	1.2s	1237.6%	28.7 MB	1.6 GB	4.9 MB	0
852	df/ac93f4	1786565	analyze_predictions (HSIC_lasso-B=30-M=1, 20 causal (9))	CACHED	0	2018-12-14 18:09:02.298	10s	1.3s	1126.3%	30.1 MB	1.6 GB	5.2 MB	78 B
264	c9/49ab9f	1784902	analyze_predictions (mRMR, 20 causal (6))	CACHED	0	2018-12-14 08:45:11.670	9.9s	1.3s	679.4%	29.4 MB	1.6 GB	5.1 MB	78 B
247	0c/bbd759	1784885	analyze_predictions (LARS, 20 causal (3))	CACHED	0	2018-12-14 08:44:56.631	9.8s	1.4s	515.1%	29.4 MB	1.6 GB	5 MB	0
757	7f/ca6e12	1786461	analyze_predictions (HSIC_lasso-B=5-M=3, 20 causal (9))	CACHED	0	2018-12-14 18:04:17.547	9.9s	1.9s	523.1%	29.2 MB	1.6 GB	4.9 MB	0
660	14/a1ef02	1786358	prediction (HSIC_lasso-B=60-M=5, 20 causal (5))	CACHED	0	2018-12-14 17:54:42.288	9.9s	3.7s	995.0%	28 MB	1.6 GB	5 MB	0
204	f2/59c9ea	1785869	run_hsic_lasso (20, B = 30, M = 2 (1))	CACHED	0	2018-12-14 17:23:57.283	25m 25s	1m 25s	651.6%	5.2 GB	50.5 GB	1.2 GB	584.6 MB
579	9c/584ae9	1786275	prediction (HSIC_lasso-B=5-M=2, 20 causal (1))	CACHED	0	2018-12-14 17:53:42.246	10s	3.6s	1142.9%	29.7 MB	1.6 GB	5.1 MB	0
728	13/488e80	1786430	prediction (HSIC_lasso-B=5-M=5, 20 causal (1))	CACHED	0	2018-12-14 18:00:32.259	10s	3.6s	1050.0%	26.5 MB	1.6 GB	4.5 MB	0
826	81/f7767a	1786538	analyze_predictions (HSIC_lasso-B=15-M=3, 20 causal (9))	CACHED	0	2018-12-14 18:08:48.085	10.1s	1.6s	894.7%	27.7 MB	1.6 GB	4.5 MB	0
805	45/7f40bf	1786517	analyze_predictions (HSIC_lasso-B=15-M=1, 20 causal (9))	CACHED	0	2018-12-14 18:08:37.617	10.5s	1.5s	860.3%	28.7 MB	1.6 GB	4.9 MB	0
552	0c/298af7	1786249	analyze_predictions (HSIC_lasso-B=15-M=5, 20 causal (10))	CACHED	0	2018-12-14 17:53:27.472	9.9s	1.4s	1039.1%	29.5 MB	1.6 GB	5.1 MB	0
560	67/5eac01	1786257	analyze_predictions (HSIC_lasso-B=60-M=1, 20 causal (10))	CACHED	0	2018-12-14 17:53:32.375	9.8s	1.6s	1082.8%	28.5 MB	1.6 GB	5.1 MB	0
550	50/857585	1786247	analyze_predictions (HSIC_lasso-B=5-M=3, 20 causal (10))	CACHED	0	2018-12-14 17:53:27.380	9.9s	1.9s	849.8%	28.2 MB	1.6 GB	4.6 MB	0
881	f1/cca6a8	1786601	analyze_predictions (HSIC_lasso-B=60-M=2, 20 causal (7))	CACHED	0	2018-12-14 18:13:57.304	10s	1.1s	1099.7%	30.7 MB	1.6 GB	5.5 MB	48.5 KB
855	8e/a60e00	1786572	analyze_predictions (HSIC_lasso-B=60-M=2, 20 causal (9))	CACHED	0	2018-12-14 18:09:07.387	10.1s	1.6s	783.5%	28.5 MB	1.6 GB	4.9 MB	0
827	08/899448	1786539	analyze_predictions (HSIC_lasso-B=15-M=2, 20 causal (9))	CACHED	0	2018-12-14 18:08:48.137	10s	1.3s	1843.0%	26.2 MB	1.6 GB	4.4 MB	0
779	19/d128f3	1786484	analyze_predictions (HSIC_lasso-B=5-M=1, 20 causal (9))	CACHED	0	2018-12-14 18:05:12.280	10s	1.5s	1072.8%	24.7 MB	1.6 GB	4.2 MB	0
858	cd/451e68	1786575	analyze_predictions (HSIC_lasso-B=15-M=3, 20 causal (7))	CACHED	0	2018-12-14 18:09:07.521	10s	1.9s	981.2%	24.9 MB	1.6 GB	4.3 MB	0
265	ee/71c928	1784903	analyze_predictions (mRMR, 20 causal (7))	CACHED	0	2018-12-14 08:45:11.709	9.9s	1.3s	464.6%	29.2 MB	1.6 GB	5 MB	0
513	8a/580210	1786210	analyze_predictions (HSIC_lasso-B=30-M=5, 20 causal (10))	CACHED	0	2018-12-14 17:53:07.472	9.9s	1.1s	2250.0%	41.3 MB	1.7 GB	6.9 MB	48.5 KB
851	f6/43c97d	1786563	analyze_predictions (HSIC_lasso-B=5-M=5, 20 causal (7))	CACHED	0	2018-12-14 18:08:58.266	9.4s	1.6s	1178.0%	30.6 MB	1.6 GB	5.4 MB	48.5 KB
270	ab/070c36	1784908	analyze_predictions (mRMR, 20 causal (8))	CACHED	0	2018-12-14 08:45:21.434	10s	1.6s	1065.4%	24.5 MB	1.6 GB	4.3 MB	0
729	d1/f67af1	1786431	analyze_features (HSIC_lasso-B=5-M=5, 20 causal (1))	CACHED	0	2018-12-14 18:00:32.299	5.2s	333ms	0.0%	10.9 MB	1.5 GB	1008.6 KB	0
875	8d/fe07eb	1786592	analyze_predictions (HSIC_lasso-B=60-M=3, 20 causal (7))	CACHED	0	2018-12-14 18:09:52.291	10s	1.3s	1122.4%	30.1 MB	1.6 GB	5.2 MB	78 B
828	b8/94d485	1786540	analyze_predictions (HSIC_lasso-B=10-M=5, 20 causal (9))	CACHED	0	2018-12-14 18:08:48.238	10s	1.2s	2128.6%	30.1 MB	1.6 GB	5.2 MB	78 B
251	36/cf0bf1	1784889	analyze_predictions (LARS, 20 causal (10))	CACHED	0	2018-12-14 08:45:01.552	9.9s	1.3s	691.9%	30.1 MB	1.6 GB	5.2 MB	78 B
268	11/a2f9de	1784906	analyze_predictions (mRMR, 20 causal (1))	CACHED	0	2018-12-14 08:45:16.512	9.9s	1.5s	955.2%	28.2 MB	1.6 GB	4.7 MB	0
846	20/a5f73f	1786558	analyze_predictions (HSIC_lasso-B=60-M=1, 20 causal (9))	CACHED	0	2018-12-14 18:08:57.891	9.7s	2.4s	279.1%	16.5 MB	1.5 GB	2.7 MB	0
572	af/b0eda3	1786269	analyze_predictions (HSIC_lasso-B=5-M=2, 20 causal (4))	CACHED	0	2018-12-14 17:53:37.465	9.9s	1.6s	780.1%	28.1 MB	1.6 GB	4.6 MB	0
887	05/c9241a	1786608	analyze_predictions (HSIC_lasso-B=30-M=3, 20 causal (7))	CACHED	0	2018-12-14 18:14:32.309	10s	1.2s	1137.6%	31.4 MB	1.6 GB	5.6 MB	48.5 KB
517	70/b25ce7	1786214	analyze_predictions (HSIC_lasso-B=10-M=3, 20 causal (10))	CACHED	0	2018-12-14 17:53:12.373	9.9s	1.7s	1213.5%	26.2 MB	1.6 GB	4.5 MB	0
250	4e/bd3dd3	1784888	analyze_predictions (LARS, 20 causal (1))	CACHED	0	2018-12-14 08:45:01.504	9.9s	1.3s	1242.3%	26.8 MB	1.6 GB	4.5 MB	0
437	70/bc25d2	1786135	prediction (HSIC_lasso-B=60-M=2, 20 causal (4))	CACHED	0	2018-12-14 17:52:37.416	9.8s	4.1s	823.4%	25.4 MB	1.6 GB	4.2 MB	0
669	f1/e1fb61	1786366	analyze_features (HSIC_lasso-B=15-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:57:17.341	5s	470ms	911.5%	14.2 MB	1.5 GB	2.1 MB	0
874	98/2ce501	1786591	analyze_predictions (HSIC_lasso-B=60-M=5, 20 causal (9))	CACHED	0	2018-12-14 18:09:47.294	10s	1.4s	1159.6%	30.1 MB	1.6 GB	5.2 MB	78 B
859	3f/af9804	1786576	analyze_predictions (HSIC_lasso-B=15-M=5, 20 causal (7))	CACHED	0	2018-12-14 18:09:07.576	10s	1.5s	1174.7%	30 MB	1.6 GB	5.2 MB	78 B
693	66/3ad420	1786391	analyze_features (HSIC_lasso-B=60-M=3, 20 causal (5))	CACHED	0	2018-12-14 17:57:57.382	4.8s	550ms	768.5%	20.3 MB	1.5 GB	1.3 MB	420 B
522	e2/1647ea	1786219	analyze_predictions (HSIC_lasso-B=5-M=2, 20 causal (10))	CACHED	0	2018-12-14 17:53:12.614	9.9s	1.7s	894.0%	19.5 MB	1.5 GB	3.4 MB	0
199	79/4d1115	1785899	run_hsic_lasso (20, B = 15, M = 1 (1))	CACHED	0	2018-12-14 17:28:17.150	29m	1m 40s	631.0%	3.4 GB	48.6 GB	796.2 MB	155.1 MB
648	06/aaa79c	1786346	prediction (HSIC_lasso-B=5-M=1, 20 causal (1))	CACHED	0	2018-12-14 17:54:12.701	9.6s	3.8s	658.3%	23.3 MB	1.5 GB	3.9 MB	0
849	60/ce3ef9	1786561	analyze_predictions (HSIC_lasso-B=15-M=2, 20 causal (7))	CACHED	0	2018-12-14 18:08:58.083	9.6s	2.4s	619.6%	22.8 MB	1.5 GB	3.8 MB	0
252	21/a47f0f	1784890	analyze_predictions (LARS, 20 causal (8))	CACHED	0	2018-12-14 08:45:01.593	9.9s	1.2s	696.6%	29.5 MB	1.6 GB	5.1 MB	0
524	8d/4a9575	1786222	analyze_features (HSIC_lasso-B=5-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:53:12.748	9.9s	394ms	834.1%	11.9 MB	1.5 GB	1.4 MB	0
850	4d/b7c7b4	1786562	analyze_predictions (HSIC_lasso-B=15-M=1, 20 causal (7))	CACHED	0	2018-12-14 18:08:58.152	9.5s	1.3s	2113.7%	29.2 MB	1.6 GB	5 MB	0
687	ca/e3a79d	1786384	prediction (HSIC_lasso-B=60-M=2, 20 causal (5))	CACHED	0	2018-12-14 17:57:47.308	10s	3.5s	828.1%	45.7 MB	1.8 GB	7.5 MB	48.5 KB
686	7b/ef491f	1786383	analyze_features (HSIC_lasso-B=60-M=2, 20 causal (5))	CACHED	0	2018-12-14 17:57:47.268	5s	393ms	1061.1%	18.5 MB	1.5 GB	3.4 MB	0
588	30/a53278	1786285	analyze_features (HSIC_lasso-B=15-M=3, 20 causal (5))	CACHED	0	2018-12-14 17:53:47.337	5.2s	404ms	539.3%	20.9 MB	1.5 GB	1020.5 KB	0
705	c3/e3266a	1786402	analyze_features (HSIC_lasso-B=60-M=1, 20 causal (5))	CACHED	0	2018-12-14 17:58:12.379	4.9s	474ms	578.6%	14.6 MB	1.5 GB	2 MB	0
201	75/f62384	1785879	run_hsic_lasso (20, B = 15, M = 3 (1))	CACHED	0	2018-12-14 17:26:42.219	25m 20s	2m 19s	441.1%	4.5 GB	49.8 GB	1.1 GB	442 MB
715	69/d6a17e	1786413	prediction (HSIC_lasso-B=10-M=1, 20 causal (1))	CACHED	0	2018-12-14 18:00:22.322	9.9s	3.4s	742.5%	29.7 MB	1.6 GB	5.1 MB	32 B
200	87/308a48	1785868	run_hsic_lasso (20, B = 15, M = 2 (1))	CACHED	0	2018-12-14 17:23:57.222	25m 20s	1m 45s	432.6%	3.4 GB	48.7 GB	730.3 MB	170.4 MB
719	13/34ede2	1786417	prediction (HSIC_lasso-B=5-M=3, 20 causal (1))	CACHED	0	2018-12-14 18:00:22.510	9.9s	3.7s	707.8%	49 MB	1.8 GB	8.4 MB	48.5 KB
661	b9/46052d	1786357	analyze_features (HSIC_lasso-B=60-M=5, 20 causal (5))	CACHED	0	2018-12-14 17:54:42.247	5s	457ms	913.6%	16.3 MB	1.5 GB	2.3 MB	0
867	7e/c5e057	1786584	analyze_predictions (HSIC_lasso-B=10-M=5, 20 causal (7))	CACHED	0	2018-12-14 18:09:27.381	9.9s	1.4s	648.6%	44.8 MB	1.8 GB	7.2 MB	48.5 KB
649	a5/722ff6	1786345	analyze_features (HSIC_lasso-B=5-M=1, 20 causal (1))	CACHED	0	2018-12-14 17:54:12.661	4.8s	399ms	958.2%	14.3 MB	1.5 GB	1.9 MB	0
202	32/92b351	1785867	run_hsic_lasso (20, B = 15, M = 5 (1))	CACHED	0	2018-12-14 17:23:57.182	24m 50s	1m 53s	992.3%	5.4 GB	50.8 GB	1.3 GB	728 MB
718	3c/e496fb	1786416	analyze_features (HSIC_lasso-B=5-M=3, 20 causal (1))	CACHED	0	2018-12-14 18:00:22.456	5.1s	424ms	672.5%	18.8 MB	1.5 GB	380 KB	420 B
203	30/492e40	1785876	run_hsic_lasso (20, B = 30, M = 1 (1))	CACHED	0	2018-12-14 17:26:37.133	21m 50s	25.9s	1438.0%	3.8 GB	48.3 GB	855.3 MB	275.6 MB
691	4a/e5d8a5	1786388	analyze_features (HSIC_lasso-B=30-M=5, 20 causal (5))	CACHED	0	2018-12-14 17:57:57.258	5s	468ms	765.2%	18.3 MB	1.5 GB	2.8 MB	0
